作者,作者身分,"標題	",年份,來源出版物名稱,卷,期,論文編號,起始頁碼,結束頁碼,頁碼計數,被引用文獻,DOI,連結,摘要,作者關鍵字,索引關鍵字,通訊地址,原始文獻語言,文獻類型,出版階段,開放取用,來源出版物,EID
"Chien S.-H., Wang J.-H., Cheng M.-Y.",57221287244;57221294493;56326622700;,Performance Comparisons of Different Observer-Based Force-Sensorless Approaches for Impedance Control of Collaborative Robot Manipulators,2020,"Proceedings - 2020 IEEE Conference on Industrial Cyberphysical Systems, ICPS 2020",,,9274790,326,331,,4,10.1109/ICPS48405.2020.9274790,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098725281&doi=10.1109%2fICPS48405.2020.9274790&partnerID=40&md5=fde05ed17ed8879450282e6cc24afcc8,"Human robot interaction is commonly seen in the application of collaborative robots. In order to ensure the safety of the human operator, most existing approaches exploit the idea of compliance control in the design of suitable controllers. In particular, force sensors are often used to estimate the contact force that is essential in the design of the compliance control scheme. However, force sensor-based approaches are not cost-effective. In order to cope with this problem so as to facilitate the implementation of compliance control, this paper aims to compare various observer-based force-sensorless approaches for implementing impedance control of collaborative robot manipulators. Different observer-based approaches, such as the generalized momentum approach, the extended state observer, the modified extended state observer, and the closed-loop disturbance observer are used in this paper to estimate the contact force. Several impedance control experiments conducted on a 6-DOF robot manipulator are used to assess the performances of the aforementioned observer-based approaches. Experimental results indicate that the modified extended state observer exhibits the best performance on contact force estimation among all the tested observer-based approaches. ? 2020 IEEE.",disturbance observer; human-robot interaction; impedance control; robot manipulator,Cost effectiveness; Embedded systems; Flexible manipulators; Human robot interaction; Industrial manipulators; Modular robots; Robot applications; State estimation; Collaborative robots; Contact force estimations; Contact forces; Disturbance observer; Extended state observer; Force sensorless; Impedance control; Performance comparison; Compliance control,,English,Conference Paper,Final,,Scopus,2-s2.0-85098725281
"Lee H.-Y., Yen S.-W., Lee C.-T.",35339459700;57217158091;35215606200;,Polymer hybrid white quantum dots light-emitting diodes with a nanostructured electron injection layer,2020,Optics Express,28,12,,17299,17306,,1,10.1364/OE.392915,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086513716&doi=10.1364%2fOE.392915&partnerID=40&md5=b95cf80375682c10917f9126875bd72f,"In this study, poly(N-vinylcarbazole) (PVK) polymer was blended with various dimensional CdSe/ZnS core-shell quantum dots to be used as a single emissive layer of white quantum dots light-emitting diodes (WQLEDs). Besides, the nanostructured ITO/ZnO nanorod array was used as electron transport/injection layer to shorten carrier transport distance, accelerate carrier transport velocity, and enhance carrier transport surface area. Consequently, luminance and luminous efficiency were increased by the resulting increase of the carrier injection current density and the hole-electron recombination opportunity. The CIE of (0.329, 0.331) was obtained for the WQLEDs by using the weight ratio of 1.5:1.3:2.2 of the red, green, and blue (RGB) quantum dots. Compared with the WQLEDs without the nanorod array, the WQLEDs with the 1.5-μm-periodic ITO/ZnO nanorod array obtained an increased luminance of 16333 cd/m2 (compared with 7191 cd/m2) and an increased luminous efficiency of 3.13 cd/A (compared with 2.30 cd/A). ? 2020 Optical Society of America.",,Cadmium compounds; Carrier transport; Efficiency; Electron transport properties; II-VI semiconductors; Luminance; Nanocrystals; Nanorods; Semiconductor quantum dots; Core-shell quantum dots; Electron injection layers; Electron transport; Hole-electron recombination; Luminous efficiency; Poly(N-vinylcarbazole); Single emissive layers; Transport distances; Organic light emitting diodes (OLED),"LEE, C.-T.; Department of Photonics, Taiwan; 電子郵件: ctlee@ee.ncku.edu.tw",English,Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85086513716
"Liu C.-P., Chang S.-J., Liu Y.-F., Su J.",57191679281;57221300233;54403416400;55604587600;,Corrosion-induced degradation and its mechanism study of Cu–Al interface for Cu-wire bonding under HAST conditions,2020,Journal of Alloys and Compounds,825,,154046,,,,5,10.1016/j.jallcom.2020.154046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078739081&doi=10.1016%2fj.jallcom.2020.154046&partnerID=40&md5=657b1a8d177a0418c5445f208bd8fa82,"This study explores the Cu wire corrosion-related issues and provides solutions for evaluation & analysis as the Automotive Electronics Council (AEC) continually formulates industry specification and qualification procedures for evolving Cu wire-bonding technology. Evaluation of molding resin attributes concerning about the preferential Intermetallic Compounds (IMCs) corrosion and formation of oxidation layer in the Cu–Al interface during accelerated reliability stress test (bias HAST) is discussed. Failure mechanism for Cu–Al system is microgalvanic corrosion accompanied with crevice/pitting corrosion-induced deterioration in the presence of moisture and ion impurity from resin encapsulatants. Failure analysis techniques conduct on corrosion-induced broken stitch bond issue are proposed and root cause is identified. Electrochemical studies of Au, Cu, Pd-doped Cu (PCC) and Ag alloy wire presents here for further understanding the corrosion behavior in wire-bonding packages. Potentiodynamic polarization is used to investigate the electrolyte property and corrosion performance of these specimen in the corrosive medium. The results provide vital information on the Cu corrosion study not only in ball bonds but also in stitch bonds which are of practical value to the current industry under “design for reliability” (DfR) approach to product development. ? 2020 Elsevier B.V.",Corrosion; Cu wire-bonding; Electrochemistry; Highly accelerated temperature and humidity stress test (HAST); Intermetallic compounds (IMCs),Aluminum corrosion; Atmospheric corrosion; Corrosion; Corrosive effects; Crevice corrosion; Deterioration; Electrochemistry; Electrolytes; Electronics industry; Failure (mechanical); Intermetallics; Palladium alloys; Product design; Resins; Silver alloys; Wire; Analysis techniques; Corrosion performance; Corrosion-induced deterioration; Cu-wire bondings; Design for reliability; Electrochemical studies; Electrolyte properties; Highly accelerated temperature and humidity stress test; Copper corrosion,"Liu, C.-P.; Institute of Microelectronics, Taiwan; 電子郵件: e3489236@yahoo.com.tw",English,Article,Final,,Scopus,2-s2.0-85078739081
"Su T.-H., Lee K.-J., Wang L.-W., Chang Y.-C., Wang Y.-H.",57203007144;56949191900;56950031500;55638671500;7601517892;,Resistive switching behavior of magnesium zirconia nickel nanorods,2020,Materials,13,12,2755,1,11,,4,10.3390/ma13122755,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095446658&doi=10.3390%2fma13122755&partnerID=40&md5=c044736b7c1099cac2948f3494933894,"To effectively improve the uniformity of switching behavior in resistive switching devices, this study developed magnesium zirconia nickel (MZN) nanorods grown on ITO electrodes through hydrothermal method. The field emission scanning electron microscope image shows the NR formation. Al/MZN NR/ITO structure exhibits forming-free and bipolar resistive switching behaviors. MZN NRs have relatively higher ON/OFF ratio and better uniformity compared with MZN thin film. The superior properties of MZN NRs can be attributed to its distinct geometry, which leads to the formation of straight and extensible conducting filaments along the direction of MZN NR. The results suggest the possibility of developing sol–gel NR-based resistive memory devices. ? 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Bipolar; Hydrothermal method; Memory; Nanorod; Resistive,Magnesium; Nanorods; Nickel; Scanning electron microscopy; Sols; Zirconia; Conducting filament; Field emission scanning electron microscopes; Hydrothermal methods; ITO electrodes; Resistive memory; Resistive switching behaviors; Resistive switching devices; Switching behaviors; Switching,"Wang, Y.-H.; Institute of Microelectronics, Taiwan; 電子郵件: yhw@ee.ncku.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85095446658
Wu W.-S.,8385818600;,A quantitative robustness measure for gene regulatory networks,2020,International Journal of Computational Intelligence in Control,12,1,,1,11,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095440331&partnerID=40&md5=d5d43934af9ead78cbe53cef2f5ca6bf,"Biologists have known that gene regulatory networks (GRNs) are robust against mutations and the interactions between genes maybe the major mechanism that contributes to compensating the phenotypic effects of mutations. However, biologists do not know how to measure the robustness quantitatively. Therefore, it is needed to develop a quantitative robustness measure for GRNs. In this study, the dynamics of a GRN is described by a set of nonlinear coupled differential equations in power-law formalism. Based on this mathematical representation, a quantitative robustness measure for GRNs is proposed. Using the proposed robustness measure, one can quantitatively compute how the steady state of a GRN is affected by small changes of the interactions between genes due to mutations or diseases. Moreover, the proposed robustness measure could be used to quantitatively compare the robustness of different GRN topologies, which has very important applications in studying the evolution of the robustness of GRNs. In addition, the proposed robustness measure is useful for designing a robust GRN, which has very important applications in synthetic biology. ? 2020, MUK Publications and Distribution. All rights reserved.",Differential equations in powerlaw Formalism; Gene regulatory network; Robustness; Synthetic biology,,"Wu, W.-S.; Laboratory of Computational Systems Biology, Taiwan; 電子郵件: wessonwu@mail.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85095440331
"Lin C.-H., Bioucas Dias J.M., Lin T.-H., Lin Y.-C., Kao C.-H.",55967027800;55901520500;57219377761;57219925494;57219378732;,A new hyperspectral compressed sensing method for efficient satellite communications,2020,Proceedings of the IEEE Sensor Array and Multichannel Signal Processing Workshop,2020-June,,9104363,,,,2,10.1109/SAM48682.2020.9104363,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092445113&doi=10.1109%2fSAM48682.2020.9104363&partnerID=40&md5=914e658d38ef0383eca9aa0f5bbf9527,"Directly transmitting the huge amount of typical hyperspectral data acquired on satellite to the ground station is inefficient. This paper proposes a new compressed sensing strategy for hyperspectral imagery on spaceborne sensors systems. As the onboard computing/storage resources are limited, e.g., on CubeSat, the measurement strategy should be computationally very light. Furthermore, considering the limited communication bandwidth, a very low sampling rate is desired. Our encoder accounts for these requirements by separately recording the spatial details and the spectral information, both of which essentially require only simple averaging operators. Our measurement strategy naturally induces a reconstruction criterion that can be elegantly interpreted as a well-known fusion problem in satellite remote sensing, allowing the adoption of a convex optimization method for simple and fast decoding. Our method, termed spatial/spectral compressed encoder (SPACE), is experimentally evaluated on real hyperspectral data, showing superior efficacy in terms of both sampling rate and reconstruction accuracy. ? 2020 IEEE.",Compressed sensing; Hyperspectral imagery; Measurement strategy; Spaceborne sensors systems,Compressed sensing; Convex optimization; Remote sensing; Satellite communication systems; Satellites; Signal encoding; Spectroscopy; Convex optimization methods; Hyper-spectral imageries; Limited communication; Measurement strategies; Reconstruction accuracy; Reconstruction criteria; Satellite communications; Satellite remote sensing; Array processing,,English,Conference Paper,Final,,Scopus,2-s2.0-85092445113
"Huang S.-W., Chang L.-J., Chang S.-J.",57219215596;57196347641;8041791700;,A 14-bit low power 2-ms/s sar adc with residue oversampling*,2020,International Journal of Electrical Engineering,27,3,,105,114,,,10.6329/CIEE.202006_27(3).0003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091721706&doi=10.6329%2fCIEE.202006_27%283%29.0003&partnerID=40&md5=d01b2f864c08aa536a9b30d51d2d66ff,"This paper presents a 2-MS/s 14-bit successive-approximation register (SAR) analog-to-digital converter (ADC) in 40 nm CMOS technology. For high resolution and low power requirements, the ADC adopts residue oversampling and Detect-and-Skip (DAS) techniques. Residue oversampling is able to reduce capacitor mismatch and noise. Therefore, the integral nonlinearity (INL), and differential nonlinearity (DNL) are diminished, and signal-to-noise ratio (SNDR) is enhanced. Besides, Detect-and-Skip (DAS) is adopted to decrease capacitor switching power and capacitor mismatch. The proof-of-concept prototype was fabricated in TSMC 40-nm CMOS technology. At 2-MS/s sampling rates and 100-kS/s input frequency, the measured SNDR is 68.04dB. Static performance shows that DNL and INL are +2.31/-0.92 and +3.67/-3.92LSB, re-spectively. ? 2020, Chinese Institute of Electrical Engineering. All rights reserved.",Capacitor mismatch; DEM; Detect-and-Skip; High resolution SAR ADC; Residue oversampling,Analog to digital conversion; CMOS integrated circuits; Capacitor mismatch; Capacitor switching; Differential nonlinearity; Input frequency; Integral nonlinearity; Proof of concept; Static performance; Successive approximation register analogto-digital converters (ADC); Signal to noise ratio,"Huang, S.-W.; Department of Electrical Engineering, Taiwan; 電子郵件: skymap988@sscas.ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85091721706
"Chien S.-T., Lin F., Tsai C., Hsieh H.-P.",57218836275;57205118809;57218836236;36482807200;,An Efficient Method for Recommending Branch Locations to Reduce the Transportation Distance between Stations and Urban Events,2020,Proceedings - IEEE International Conference on Mobile Data Management,2020-June,,9162255,310,315,,,10.1109/MDM48529.2020.00069,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090383213&doi=10.1109%2fMDM48529.2020.00069&partnerID=40&md5=9f96ce44aa3ef185269e8cd30cbaebb5,"Urban areas need to deploy a lot of services and stations. This work considers the issue of establishing new branches for a certain service. Given a number of stations we plan to construct, our goal is to recommend locations as deploy placements and transportation cost could be efficiently reduced by jointly considering road network, existing stations and spatial event data. Our model can be divided into four parts: 1) Adopting DBSCAN clustering method to find hot spots of spatial events. 2) Doing community detection for road network to split the road network to smaller components. 3) Exploiting a refined closeness centrality to identify a good candidate location in each community. 4) Developing a greedy-based distance minimized method to establish stations sequentially. The results show our solution is effective and efficient for a large crime event dataset of Chicago. ? 2020 IEEE.",Clustering; Community Detection; Location Selection; Station Deployment,Highway administration; Information management; Large dataset; Location; Roads and streets; Candidate locations; Closeness centralities; Community detection; DBSCAN clustering; Minimized method; Spatial events; Transportation cost; Transportation distance; Urban transportation,,English,Conference Paper,Final,,Scopus,2-s2.0-85090383213
"Huang H.-Y., Chen X.-Y., Kuo T.-H.",57209873478;57218764911;7401533886;,A 177mW 10GS/s NRZ DAC with Switching-Glitch Compensation Achieving > 64dBc SFDR and < -77dBc IM3,2020,"IEEE Symposium on VLSI Circuits, Digest of Technical Papers",2020-June,,9162931,,,,2,10.1109/VLSICircuits18222.2020.9162931,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090244462&doi=10.1109%2fVLSICircuits18222.2020.9162931&partnerID=40&md5=bdce56a29e0242efc6583a05acdebc23,"This work presents a 14-bit 10GS/s NRZ DAC in 28nm CMOS. Using the proposed switching-glitch compensation to reduce both the switching-glitch effect and code-dependent supply bouncing, this work achieves &gt; 64dBc SFDR and &lt; -77 dBc IM3 over the entire Nyquist band at 10GS/s. Compared with other state-of-the-art CMOS Nyquist NRZ DACs with resolution ? 10bits and fs ? 6GHz, this work has the smallest area of 0.1mm2, the lowest power consumption of 177mW, and the best FoM performance. ? 2020 IEEE.",,CMOS integrated circuits; 28nm CMOS; Nyquist; Nyquist band; State of the art; VLSI circuits,,English,Conference Paper,Final,,Scopus,2-s2.0-85090244462
"Chang C.-J., Chiang T.-H., Tai C.-C.",57212663634;57217828795;7202900522;,A modified self-tuning fuzzy logic temperature controller for metal induction heating,2020,Review of Scientific Instruments,91,6,64905,,,,2,10.1063/5.0006019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087617461&doi=10.1063%2f5.0006019&partnerID=40&md5=2220120d91af801ebb41980f9f54b9a7,"This paper presents a method to build a dynamic target curve producer corresponding to the rising time setting and the ultimate target temperature as a reference for a fuzzy logic controller that is used in the metal heating process application. To achieve this goal, there are some quantization factors in a fuzzy controller that must be set according to the system situation, as well as the experience of experts that will cause the controller to have a lack of adaptivity. To solve this problem, in this paper, all the quantization factors are analyzed thoroughly, and a self-tuning module is designed to make it possible for the controller to perform real-time adjustments based on the system situation and, eventually, make it more adaptive. During the design process, a simulation comparing the control capabilities of the conventional fuzzy logic controller and the self-tuning fuzzy logic controller (STFLC) is made using a finite element analysis. Finally, experiments are carried out on the induction heating system to verify the effect of the proposed STFLC. The results show that, with the proposed self-tuning module, the control capability and adaptivity of the controller were drastically improved. ? 2020 Author(s).",,Adaptive control systems; Computer circuits; Fuzzy logic; Induction heating; Control capabilities; Fuzzy controllers; Fuzzy logic controllers; Induction heating system; Quantization factor; Self-tuning fuzzy logic controllers; Target temperature; Temperature controllers; Controllers,"Chang, C.-J.; Department of Electrical Engineering, Taiwan; 電子郵件: boxy54@yahoo.com",English,Article,Final,,Scopus,2-s2.0-85087617461
"Hsiao Y.-W., Wang S.-Y., Huang C.-L., Leu C.-C., Shih C.-F.",57242713800;57217135004;23105956200;7005086455;9270098400;,Resistive switching property of organic–inorganic tri-cation lead iodide perovskite memory device,2020,Nanomaterials,10,6,1155,,,,2,10.3390/nano10061155,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086370409&doi=10.3390%2fnano10061155&partnerID=40&md5=9e5debb66cc56589e70c20de75f82f9b,"In this study, a glass/indium tin oxide (ITO)/formamidinium-methylammonium-cesium (FA-MA-Cs) tri-cation lead iodide perovskite/poly(methyl methacrylate (PMMA)/Al memory device with a controlled composition of (FA0.75MA0.25)1-xCsxPbI3 (x = 0–0.1) is demonstrated to exhibit bipolar resistive switching behavior. The tri-cation organic–inorganic metal halide perovskite film was prepared by a one-step solution process in which the amount of Cs was varied to modify the property of FA0.75MA0.25PbI3. It was found that the microstructure and defect properties of films are highly dependent on the contents of FA, MA, and Cs in the perovskite. The results found that 5% CsI doping is the optimized condition for improving the quality of FA0.75MA0.25PbI3, forming a high quality tri-cation perovskite film with a smooth, uniform, stable and robust crystalline grain structure. The resistive switching on/off ratio of the (FA0.75MA0.25)0.95Cs0.05PbI3 device is greater than 103 owing to the improved thin-film quality. Moreover, for the 5% CsI doped FA0.75MA0.25PbI3 films, the endurance and the stability of retention are better than the non-doped film. The improved microstructure and memory properties are attributed to the balance stress of FA/MA/Cs with different ionic size. It suggests the potential to achieve a desired resistive memory property of tri-cationic perovskite by carefully adjusting the cation ratios. ? 2020 by the authors. Licensee MDPI, Basel, Switzerland.",(FA0.75MA0.25)1-xCsxPbI3; CsI doping; Inorganic perovskite; Resistive random access memory; Tri-cation organic,,"Leu, C.-C.; Department of Chemical and Materials Engineering, Taiwan; 電子郵件: ccleu@nuk.edu.tw
Shih, C.-F.; Department of Electrical Engineering, Taiwan; 電子郵件: cfshih@mail.ncku.edu.tw
Shih, C.-F.; Hierarchical Green-Energy Materials (Hi-GEM) Research Center, Taiwan; 電子郵件: cfshih@mail.ncku.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85086370409
"Lin C.-L., Chiu W.-C., Chen F.-H., Ho Y.-H., Chu T.-C., Hsieh P.-H.",55730232400;57195614983;56172941400;57215812789;57203121906;57198355625;,Fall Monitoring for the Elderly Using Wearable Inertial Measurement Sensors on Eyeglasses,2020,IEEE Sensors Letters,4,6,9099035,,,,10,10.1109/LSENS.2020.2996746,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085751839&doi=10.1109%2fLSENS.2020.2996746&partnerID=40&md5=1b5ba47d67351fba8275d6faeda91e9b,"Inertial measurement unit (IMU) sensors are widely used in many wearable systems for detecting falls in real-time and reducing the risks associated with the fall in all instances of accidents. This letter presents a highly portable and comfortable IMU-sensor-based fall detection system for elderly people. Using an accelerometer and a gyroscope, the proposed system can monitor the sudden rise of the acceleration and the orientation of the user's head to detect accidental falls. When an accidental fall is detected, the proposed system transmits alarm messages to the data server via the wireless network. Also, a complementary filter is adopted to eliminate the instability and drift of angular measurement by the accelerometer and the gyroscope, respectively. The functionality of the proposed system is verified in experiments that involve 120 falling and 450 nonfalling actions of five participants. The experimental results indicate that the proposed system achieves a fall detection accuracy of 95.44% and has the potential to assist in the everyday healthcare of elderly people. ? 2017 IEEE.",accelerometer; fall detection; gyroscope; Sensor applications; signal vector magnitude (SMV); wearable devices; wearable sensors,Accelerometers; Angle measurement; Gyroscopes; Real time systems; Risk assessment; Accidental falls; Complementary filters; Elderly people; Fall detection; Highly-portable; Inertial measurement unit; Inertial measurements; Wearable systems; Wearable sensors,"Lin, C.-L.; Department of Electrical Engineering, Taiwan; 電子郵件: cllin@ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85085751839
"Chen F.-H., Lee C.-L., Chen S.-C., Liao W.-S., Hung C.-L., Kuo C.-W., Yu J.-S., Lin C.-L.",56172941400;56100889400;57215675980;57203840364;57201357452;35096201900;56130970500;55730232400;,Compact Optical Sensor Based on Thin-Film Transistors for Large Interactive Displays Using Red/Green/Blue Laser Pointers,2020,IEEE Electron Device Letters,41,6,9063456,876,879,,3,10.1109/LED.2020.2987031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085594398&doi=10.1109%2fLED.2020.2987031&partnerID=40&md5=6d7a35551940fadf683b4071ebec54fc,"A compact thin-film transistor-based (TFT-based) optical sensor is fabricated by combining the processes of hydrogenated amorphous silicon (a-Si:H) and color filters, which are extensively used in liquid crystal displays (LCDs). To increase sensor density of an interactive display and thereby to achieve the accurate detection of the position of optical inputs, the proposed optical sensor combines three sensing structures that respectively detect red, green, and blue light. The three sensing structures use only one ambient light compensation structure, further simplifying the proposed sensor. Measurements demonstrate that red, green, and blue light from 5 mW laser pointers is successfully detected under ambient illumination from 0 lux to 16,000 lux, benefiting the realization of complete optical input functions for large-scale interactive applications. ? 1980-2012 IEEE.",Hydrogenated amorphous silicon (a-Si:H); optical sensor; thin-film transistor (TFT),Amorphous silicon; Laser applications; Liquid crystal displays; Liquid crystals; Optical sensors; Thin film circuits; Thin films; Ambient illumination; Ambient light; Hydrogenated amorphous silicon (a-Si:H); Input functions; Interactive applications; Interactive display; Large interactive displays; Sensor density; Thin film transistors,"Chen, F.-H.; Department of Electrical Engineering, Taiwan; 電子郵件: cllin@ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85085594398
"Liu B.-Y., Liu W.-C.",57216964280;36072673600;,New Room Temperature Ammonia Gas Sensor Synthesized by a Tantalum Pentoxide (Ta2O5) Dielectric and Catalytic Platinum (Pt) Metals,2020,IEEE Transactions on Electron Devices,67,6,9078847,2566,2572,,4,10.1109/TED.2020.2986795,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085554294&doi=10.1109%2fTED.2020.2986795&partnerID=40&md5=6274a5ad10b8821b9b474ee6944de622,"A new room temperature (25 °C) ammonia gas sensor based on a metal-oxide-semiconductor (MOS) diode is reported. The device structure is synthesized by a sputtered tantalum pentoxide (Ta2O5) dielectric, evaporated platinum nanoparticles (Pt NPs), and a Pt thin film on a GaN/AlGaN heterostructure. Pt NPs can effectively increase the specific surface area and related catalytic reactivity of Pt metal. In experiment, the studied Pt NP/Pt/Ta2O5/GaN/AlGaN MOS device shows good ammonia sensing properties including a high sensing response of 74.4 under 1000 ppm NH3/air gas and a sub-ppm (100 ppb) detecting level at room temperature. The studied MOS diode has the advantages of low power, low cost, and a widespread concentration range (0.1-1000 ppm NH3/air) for ammonia sensing operation. The ammonia sensing mechanism and a thermodynamic analysis to study the related interface coverage are included in this article. The studied MOS diode also exhibits advantages of good selectivity toward ammonia gas and a simple device structure. ? 1963-2012 IEEE.",Ammonia sensor; GaN/AlGaN heterostructure; Platinum nanoparticle (Pt NP); Selectivity; Sensing response; Tantalum pentoxide (Ta2O5); Thermodynamic analysis,Ammonia; Chemical sensors; Gallium nitride; Gas detectors; High-k dielectric; III-V semiconductors; MOS devices; Oxide semiconductors; Platinum compounds; Semiconductor diodes; Synthesis (chemical); Tantalum oxides; Temperature; Thermoanalysis; Wide band gap semiconductors; Ammonia gas sensors; Catalytic platinum; Catalytic reactivity; Concentration ranges; Metal-oxide-semiconductor diode; Platinum nano-particles; Simple device structures; Thermo dynamic analysis; Platinum,"Liu, W.-C.; Department of Electrical Engineering, Taiwan; 電子郵件: wcliu@mail.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85085554294
"Lin C.-L., Lee C.-L., Wu C.-E., Chen F.-H., Liao W.-S., Chuang R.W., Yu J.-S.",55730232400;56100889400;39263050300;56172941400;57203840364;7004974465;56130970500;,Optical Pixel Sensor Based on a-Si:H TFTs to Detect Combined Optical Signals for Multiuser Interactive Displays,2020,IEEE Transactions on Electron Devices,67,6,9088299,2425,2431,,1,10.1109/TED.2020.2990126,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085551656&doi=10.1109%2fTED.2020.2990126&partnerID=40&md5=60be2781a3dcdbbd30908d7c1b30d1e2,"This article presents new optical pixel sensors that are based on hydrogenated amorphous silicon thin-film transistors (a-Si:H TFTs) for detecting secondary color optical signals to increase the number of colors of sensed light. Three types of series-connected structure with different photo TFTs enable the sensors to receive secondary color optical input signals that combine any two primary colors, such as magenta (blue and red), cyan (green and blue), and yellow (red and green). The secondary color optical sensors also prevent from being affected by light of a single color to integrate with primary color optical sensors for realizing a six-color sensing mechanism. Moreover, only one photo TFT is used to suppress the effect of ambient white light by compensating photocurrents without increasing the complexity of the proposed sensor structure. The measurements demonstrate that the difference in the output voltages is 15.6 V even under ambient white light with an intensity of 10000 lux, proving that the proposed sensor can yield significantly different sensing results with and without an optical input signal under intense ambient white light. Thus, the proposed sensors increase the number of sensed color light that can be integrated with a large TFT-LCD panel for multiuser interaction. ? 1963-2012 IEEE.",Hydrogenated amorphous silicon thin-film transistor (a-Si:H TFT); Integrated sensor; Optical pixel sensor,Amorphous silicon; Color; Optical sensors; Pixels; Signal detection; Hydrogenated amorphous silicon thin films; Interactive display; Multi-user interaction; Optical signals; Output voltages; Sensing mechanism; Sensor structures; Series-connected; Thin film transistors,"Lin, C.-L.; Department of Electrical Engineering, Taiwan; 電子郵件: cllin@ee.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85085551656
"Roxby D.N., Yuan Z., Krishnamoorthy S., Wu P., Tu W.-C., Chang G.-E., Lau R., Chen Y.-C.",56647962400;57214334302;40462303400;36740564400;36624345600;24330564900;24343873300;57189644716;,Enhanced Biophotocurrent Generation in Living Photosynthetic Optical Resonator,2020,Advanced Science,7,11,1903707,,,,10,10.1002/advs.201903707,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083654934&doi=10.1002%2fadvs.201903707&partnerID=40&md5=fe7d1d731088de2e91e37c98db481d36,"Bioenergy from photosynthetic living organisms is a potential solution for energy-harvesting and bioelectricity-generation issues. With the emerging interest in biophotovoltaics, extracting electricity from photosynthetic organisms remains challenging because of the low electron-transition rate and photon collection efficiency due to membrane shielding. In this study, the concept of “photosynthetic resonator” to amplify biological nanoelectricity through the confinement of living microalgae (Chlorella sp.) in an optical micro/nanocavity is demonstrated. Strong energy coupling between the Fabry–Perot cavity mode and photosynthetic resonance offers the potential of exploiting optical resonators to amplify photocurrent generation as well as energy harvesting. Biomimetic models and living photosynthesis are explored in which the power is increased by almost 600% and 200%, respectively. Systematic studies of photosystem fluorescence and photocurrent are simultaneously carried out. Finally, an optofluidic-based photosynthetic device is developed. It is envisaged that the key innovations proposed in this study can provide comprehensive insights in biological-energy sciences, suggesting a new avenue to amplify electrochemical signals using an optical cavity. Promising applications include photocatalysis, photoelectrochemistry, biofuel devices, and sustainable optoelectronics. ? 2020 The Authors. Published by WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","bioelectricity, biophotovoltaics; energy coupling; microalgae; optical microcavities; photosynthesis",Biomimetics; Electron transitions; Electrophysiology; Optical resonators; Biological energy; Electrochemical signals; Optical cavities; Photo-electrochemistry; Photocurrent generations; Photon collection; Photosynthetic devices; Photosynthetic organisms; Energy harvesting,"Chen, Y.-C.; School of Electrical and Electronics Engineering, 50 Nanyang Avenue, Singapore; 電子郵件: yucchen@ntu.edu.sg",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85083654934
